M,N,K,l1_tile_M,l1_tile_N,l1_tile_K,l1_loop_order,l0_M_tiling_factor,l0_N_tiling_factor,l0_K_tiling_factor,dataflow,cycle_count
1024,4096,2048,64,64,128,knm,1,4,1,os,123375
1024,4096,2048,64,64,64,knm,4,1,1,os,168887
1024,4096,2048,64,64,64,knm,1,2,2,os,207799
1024,4096,2048,64,64,64,knm,2,1,2,os,207799
1024,4096,2048,64,64,64,knm,2,2,1,os,168887
1024,4096,2048,64,64,64,knm,1,1,4,os,285623
1024,4096,2048,64,64,64,knm,1,4,1,os,168887
1024,4096,2048,128,128,128,knm,4,1,1,os,106159
1024,4096,2048,128,128,128,knm,1,2,2,os,107375
1024,4096,2048,128,128,128,knm,2,1,2,os,107375
1024,4096,2048,128,128,128,knm,2,2,1,os,106159
1024,4096,2048,128,128,128,knm,1,1,4,os,109807
1024,4096,2048,128,128,128,knm,1,4,1,os,106159
1024,4096,2048,128,128,64,knm,4,1,1,os,134348
1024,4096,2048,128,128,64,knm,1,2,2,os,136780
1024,4096,2048,128,128,64,knm,2,1,2,os,136780
1024,4096,2048,128,128,64,knm,2,2,1,os,134348
1024,4096,2048,128,128,64,knm,1,1,4,os,141644
1024,4096,2048,128,128,64,knm,1,4,1,os,134348
1024,4096,1024,32,32,512,knm,4,1,1,os,79950
1024,4096,1024,32,32,512,knm,1,2,2,os,47194
1024,4096,1024,32,32,512,knm,2,1,2,os,47194
1024,4096,1024,32,32,512,knm,2,2,1,os,44762
1024,4096,1024,32,32,512,knm,1,1,4,os,52058
1024,4096,1024,32,32,512,knm,1,4,1,os,79950
1024,4096,1024,32,32,256,knm,4,1,1,os,93813
1024,4096,1024,32,32,256,knm,1,2,2,os,55205
1024,4096,1024,32,32,256,knm,2,1,2,os,55205
1024,4096,1024,32,32,256,knm,2,2,1,os,50341
1024,4096,1024,32,32,256,knm,1,1,4,os,64933
1024,4096,1024,32,32,256,knm,1,4,1,os,93813
1024,4096,1024,32,32,128,knm,4,1,1,os,109702
1024,4096,1024,32,32,128,knm,1,2,2,os,71398
1024,4096,1024,32,32,128,knm,2,1,2,os,71398
1024,4096,1024,32,32,128,knm,2,2,1,os,61670
1024,4096,1024,32,32,128,knm,1,1,4,os,90854
1024,4096,1024,32,32,128,knm,1,4,1,os,109702
1024,4096,1024,32,32,64,knm,4,1,1,os,141378
1024,4096,1024,32,32,64,knm,1,2,2,os,103744
1024,4096,1024,32,32,64,knm,2,1,2,os,103744
1024,4096,1024,32,32,64,knm,2,2,1,os,84320
1024,4096,1024,32,32,64,knm,1,1,4,os,142592
1024,4096,1024,32,32,64,knm,1,4,1,os,141378
1024,4096,1024,32,32,32,knm,4,1,1,os,205091
1024,4096,1024,32,32,32,knm,1,2,2,os,168671
1024,4096,1024,32,32,32,knm,2,1,2,os,168671
1024,4096,1024,32,32,32,knm,2,2,1,os,129823
1024,4096,1024,32,32,32,knm,1,1,4,os,246367
1024,4096,1024,32,32,32,knm,1,4,1,os,205091
1024,4096,1024,64,64,256,knm,4,1,1,os,46651
1024,4096,1024,64,64,256,knm,1,2,2,os,46955
1024,4096,1024,64,64,256,knm,2,1,2,os,46955
1024,4096,1024,64,64,256,knm,2,2,1,os,46651
1024,4096,1024,64,64,256,knm,1,1,4,os,47563
1024,4096,1024,64,64,256,knm,1,4,1,os,46651
1024,4096,1024,64,64,128,knm,4,1,1,os,61689
1024,4096,1024,64,64,128,knm,1,2,2,os,71417
1024,4096,1024,64,64,128,knm,2,1,2,os,71417
1024,4096,1024,64,64,128,knm,2,2,1,os,61689
1024,4096,1024,64,64,128,knm,1,1,4,os,90873
1024,4096,1024,64,64,128,knm,1,4,1,os,61689
1024,4096,1024,64,64,64,knm,4,1,1,os,84426
1024,4096,1024,64,64,64,knm,1,2,2,os,103882
1024,4096,1024,64,64,64,knm,2,1,2,os,103882
1024,4096,1024,64,64,64,knm,2,2,1,os,84426
1024,4096,1024,64,64,64,knm,1,1,4,os,142794
1024,4096,1024,64,64,64,knm,1,4,1,os,84426
1024,4096,1024,64,64,32,knm,4,1,1,os,129957
1024,4096,1024,64,64,32,knm,1,2,2,os,168869
1024,4096,1024,64,64,32,knm,2,1,2,os,168869
1024,4096,1024,64,64,32,knm,2,2,1,os,129957
1024,4096,1024,64,64,32,knm,1,1,4,os,246693
1024,4096,1024,64,64,32,knm,1,4,1,os,129957
1024,4096,1024,128,128,128,knm,4,1,1,os,53118
1024,4096,1024,128,128,128,knm,1,2,2,os,53726
1024,4096,1024,128,128,128,knm,2,1,2,os,53726
1024,4096,1024,128,128,128,knm,2,2,1,os,53118
1024,4096,1024,128,128,128,knm,1,1,4,os,54942
1024,4096,1024,128,128,128,knm,1,4,1,os,53118
1024,4096,1024,128,128,64,knm,4,1,1,os,67177
1024,4096,1024,128,128,64,knm,1,2,2,os,68393
1024,4096,1024,128,128,64,knm,2,1,2,os,68393
1024,4096,1024,128,128,64,knm,2,2,1,os,67177
1024,4096,1024,128,128,64,knm,1,1,4,os,70825
1024,4096,1024,128,128,64,knm,1,4,1,os,67177
1024,4096,1024,128,128,32,knm,4,1,1,os,130209
1024,4096,1024,128,128,32,knm,1,2,2,os,169121
1024,4096,1024,128,128,32,knm,2,1,2,os,169121
1024,4096,1024,128,128,32,knm,2,2,1,os,130209
1024,4096,1024,128,128,32,knm,1,1,4,os,246945
1024,4096,1024,128,128,32,knm,1,4,1,os,130209
32,32,8192,32,32,512,knm,4,1,1,os,1213
32,32,4096,32,32,512,knm,4,1,1,os,1110
32,32,8192,32,32,512,knm,1,2,2,os,782
32,32,4096,32,32,512,knm,1,2,2,os,679
32,32,8192,32,32,512,knm,2,1,2,os,782
32,32,4096,32,32,512,knm,2,1,2,os,679
32,32,8192,32,32,512,knm,2,2,1,os,750
32,32,4096,32,32,512,knm,2,2,1,os,647
32,32,8192,32,32,512,knm,1,1,4,os,846
32,32,4096,32,32,512,knm,1,1,4,os,743
32,32,8192,32,32,512,knm,1,4,1,os,1213
32,32,4096,32,32,512,knm,1,4,1,os,1110
32,32,8192,32,32,256,knm,4,1,1,os,780
32,32,4096,32,32,256,knm,4,1,1,os,677
32,32,8192,32,32,256,knm,1,2,2,os,526
32,32,4096,32,32,256,knm,1,2,2,os,423
32,32,8192,32,32,256,knm,2,1,2,os,526
32,32,4096,32,32,256,knm,2,1,2,os,423
32,32,8192,32,32,256,knm,2,2,1,os,494
32,32,4096,32,32,256,knm,2,2,1,os,391
32,32,8192,32,32,256,knm,1,1,4,os,590
32,32,4096,32,32,256,knm,1,1,4,os,487
32,32,8192,32,32,256,knm,1,4,1,os,780
32,32,4096,32,32,256,knm,1,4,1,os,677
32,32,4096,32,32,128,knm,4,1,1,os,421
32,32,4096,32,32,128,knm,1,2,2,os,295
32,32,4096,32,32,128,knm,2,1,2,os,295
32,32,4096,32,32,128,knm,2,2,1,os,263
32,32,4096,32,32,128,knm,1,1,4,os,359
32,32,4096,32,32,128,knm,1,4,1,os,421
32,32,2048,32,32,512,knm,4,1,1,os,1059
32,32,2048,32,32,512,knm,1,2,2,os,628
32,32,2048,32,32,512,knm,2,1,2,os,628
32,32,2048,32,32,512,knm,2,2,1,os,596
32,32,2048,32,32,512,knm,1,1,4,os,692
32,32,2048,32,32,512,knm,1,4,1,os,1059
32,32,2048,32,32,256,knm,4,1,1,os,626
32,32,2048,32,32,256,knm,1,2,2,os,372
32,32,2048,32,32,256,knm,2,1,2,os,372
32,32,2048,32,32,256,knm,2,2,1,os,340
32,32,2048,32,32,256,knm,1,1,4,os,436
32,32,2048,32,32,256,knm,1,4,1,os,626
32,32,2048,32,32,128,knm,4,1,1,os,370
32,32,2048,32,32,128,knm,1,2,2,os,244
32,32,2048,32,32,128,knm,2,1,2,os,244
32,32,2048,32,32,128,knm,2,2,1,os,212
32,32,2048,32,32,128,knm,1,1,4,os,308
32,32,2048,32,32,128,knm,1,4,1,os,370
32,32,2048,32,32,64,knm,4,1,1,os,242
32,32,2048,32,32,64,knm,1,2,2,os,180
32,32,2048,32,32,64,knm,2,1,2,os,180
32,32,2048,32,32,64,knm,2,2,1,os,148
32,32,2048,32,32,64,knm,1,1,4,os,244
32,32,2048,32,32,64,knm,1,4,1,os,242
32,32,1024,32,32,512,knm,4,1,1,os,1033
32,32,1024,32,32,512,knm,1,2,2,os,602
32,32,1024,32,32,512,knm,2,1,2,os,602
32,32,1024,32,32,512,knm,2,2,1,os,570
32,32,1024,32,32,512,knm,1,1,4,os,666
32,32,1024,32,32,512,knm,1,4,1,os,1033
32,32,1024,32,32,256,knm,4,1,1,os,600
32,32,1024,32,32,256,knm,1,2,2,os,346
32,32,1024,32,32,256,knm,2,1,2,os,346
32,32,1024,32,32,256,knm,2,2,1,os,314
32,32,1024,32,32,256,knm,1,1,4,os,410
32,32,1024,32,32,256,knm,1,4,1,os,600
32,32,1024,32,32,128,knm,4,1,1,os,344
32,32,1024,32,32,128,knm,1,2,2,os,218
32,32,1024,32,32,128,knm,2,1,2,os,218
32,32,1024,32,32,128,knm,2,2,1,os,186
32,32,1024,32,32,128,knm,1,1,4,os,282
32,32,1024,32,32,128,knm,1,4,1,os,344
32,32,1024,32,32,64,knm,4,1,1,os,216
32,32,1024,32,32,64,knm,1,2,2,os,154
32,32,1024,32,32,64,knm,2,1,2,os,154
32,32,1024,32,32,64,knm,2,2,1,os,122
32,32,1024,32,32,64,knm,1,1,4,os,218
32,32,1024,32,32,64,knm,1,4,1,os,216
32,32,1024,32,32,32,knm,4,1,1,os,152
32,32,1024,32,32,32,knm,1,2,2,os,122
32,32,1024,32,32,32,knm,2,1,2,os,122
32,32,1024,32,32,32,knm,2,2,1,os,90
32,32,1024,32,32,32,knm,1,1,4,os,186
32,32,1024,32,32,32,knm,1,4,1,os,152
32,64,8192,32,32,512,knm,4,1,1,os,1315
32,64,4096,32,32,512,knm,4,1,1,os,1162
32,64,8192,32,32,512,knm,1,2,2,os,884
32,64,4096,32,32,512,knm,1,2,2,os,731
32,64,8192,32,32,512,knm,2,1,2,os,884
32,64,4096,32,32,512,knm,2,1,2,os,731
32,64,8192,32,32,512,knm,2,2,1,os,852
32,64,4096,32,32,512,knm,2,2,1,os,699
32,64,8192,32,32,512,knm,1,1,4,os,948
32,64,4096,32,32,512,knm,1,1,4,os,795
32,64,8192,32,32,512,knm,1,4,1,os,1315
32,64,4096,32,32,512,knm,1,4,1,os,1162
32,64,8192,32,32,256,knm,4,1,1,os,882
32,64,4096,32,32,256,knm,4,1,1,os,729
32,64,8192,32,32,256,knm,1,2,2,os,628
32,64,4096,32,32,256,knm,1,2,2,os,475
32,64,8192,32,32,256,knm,2,1,2,os,628
32,64,4096,32,32,256,knm,2,1,2,os,475
32,64,8192,32,32,256,knm,2,2,1,os,596
32,64,4096,32,32,256,knm,2,2,1,os,443
32,64,8192,32,32,256,knm,1,1,4,os,692
32,64,4096,32,32,256,knm,1,1,4,os,539
32,64,8192,32,32,256,knm,1,4,1,os,882
32,64,4096,32,32,256,knm,1,4,1,os,729
32,64,8192,64,64,256,knm,4,1,1,os,1317
32,64,4096,64,64,256,knm,4,1,1,os,1164
32,64,8192,64,64,256,knm,1,2,2,os,948
32,64,4096,64,64,256,knm,1,2,2,os,795
32,64,8192,64,64,256,knm,2,1,2,os,948
32,64,4096,64,64,256,knm,2,1,2,os,795
32,64,8192,64,64,256,knm,2,2,1,os,884
32,64,4096,64,64,256,knm,2,2,1,os,731
32,64,8192,64,64,256,knm,1,1,4,os,1076
32,64,4096,64,64,256,knm,1,1,4,os,923
32,64,8192,64,64,256,knm,1,4,1,os,884
32,64,4096,64,64,256,knm,1,4,1,os,731
32,64,4096,32,32,128,knm,4,1,1,os,473
32,64,4096,32,32,128,knm,1,2,2,os,347
32,64,4096,32,32,128,knm,2,1,2,os,347
32,64,4096,32,32,128,knm,2,2,1,os,315
32,64,4096,32,32,128,knm,1,1,4,os,411
32,64,4096,32,32,128,knm,1,4,1,os,473
32,64,4096,64,64,128,knm,4,1,1,os,791
32,64,4096,64,64,128,knm,1,2,2,os,539
32,64,4096,64,64,128,knm,2,1,2,os,539
32,64,4096,64,64,128,knm,2,2,1,os,475
32,64,4096,64,64,128,knm,1,1,4,os,667
32,64,4096,64,64,128,knm,1,4,1,os,475
32,64,2048,32,32,512,knm,4,1,1,os,1085
32,64,2048,32,32,512,knm,1,2,2,os,654
32,64,2048,32,32,512,knm,2,1,2,os,654
32,64,2048,32,32,512,knm,2,2,1,os,622
32,64,2048,32,32,512,knm,1,1,4,os,718
32,64,2048,32,32,512,knm,1,4,1,os,1085
32,64,2048,32,32,256,knm,4,1,1,os,652
32,64,2048,32,32,256,knm,1,2,2,os,398
32,64,2048,32,32,256,knm,2,1,2,os,398
32,64,2048,32,32,256,knm,2,2,1,os,366
32,64,2048,32,32,256,knm,1,1,4,os,462
32,64,2048,32,32,256,knm,1,4,1,os,652
32,64,2048,32,32,128,knm,4,1,1,os,396
32,64,2048,32,32,128,knm,1,2,2,os,270
32,64,2048,32,32,128,knm,2,1,2,os,270
32,64,2048,32,32,128,knm,2,2,1,os,238
32,64,2048,32,32,128,knm,1,1,4,os,334
32,64,2048,32,32,128,knm,1,4,1,os,396
32,64,2048,32,32,64,knm,4,1,1,os,268
32,64,2048,32,32,64,knm,1,2,2,os,206
32,64,2048,32,32,64,knm,2,1,2,os,206
32,64,2048,32,32,64,knm,2,2,1,os,174
32,64,2048,32,32,64,knm,1,1,4,os,270
32,64,2048,32,32,64,knm,1,4,1,os,268
32,64,2048,64,64,256,knm,4,1,1,os,1087
32,64,2048,64,64,256,knm,1,2,2,os,718
32,64,2048,64,64,256,knm,2,1,2,os,718
32,64,2048,64,64,256,knm,2,2,1,os,654
32,64,2048,64,64,256,knm,1,1,4,os,846
32,64,2048,64,64,256,knm,1,4,1,os,654
32,64,2048,64,64,128,knm,4,1,1,os,714
32,64,2048,64,64,128,knm,1,2,2,os,462
32,64,2048,64,64,128,knm,2,1,2,os,462
32,64,2048,64,64,128,knm,2,2,1,os,398
32,64,2048,64,64,128,knm,1,1,4,os,590
32,64,2048,64,64,128,knm,1,4,1,os,398
32,64,2048,64,64,64,knm,4,1,1,os,458
32,64,2048,64,64,64,knm,1,2,2,os,334
32,64,2048,64,64,64,knm,2,1,2,os,334
32,64,2048,64,64,64,knm,2,2,1,os,270
32,64,2048,64,64,64,knm,1,1,4,os,462
32,64,2048,64,64,64,knm,1,4,1,os,270
32,64,1024,32,32,512,knm,4,1,1,os,1047
32,64,1024,32,32,512,knm,1,2,2,os,616
32,64,1024,32,32,512,knm,2,1,2,os,616
32,64,1024,32,32,512,knm,2,2,1,os,584
32,64,1024,32,32,512,knm,1,1,4,os,680
32,64,1024,32,32,512,knm,1,4,1,os,1047
32,64,1024,32,32,256,knm,4,1,1,os,614
32,64,1024,32,32,256,knm,1,2,2,os,360
32,64,1024,32,32,256,knm,2,1,2,os,360
32,64,1024,32,32,256,knm,2,2,1,os,328
32,64,1024,32,32,256,knm,1,1,4,os,424
32,64,1024,32,32,256,knm,1,4,1,os,614
32,64,1024,32,32,128,knm,4,1,1,os,358
32,64,1024,32,32,128,knm,1,2,2,os,232
32,64,1024,32,32,128,knm,2,1,2,os,232
32,64,1024,32,32,128,knm,2,2,1,os,200
32,64,1024,32,32,128,knm,1,1,4,os,296
32,64,1024,32,32,128,knm,1,4,1,os,358
32,64,1024,32,32,64,knm,4,1,1,os,230
32,64,1024,32,32,64,knm,1,2,2,os,168
32,64,1024,32,32,64,knm,2,1,2,os,168
32,64,1024,32,32,64,knm,2,2,1,os,136
32,64,1024,32,32,64,knm,1,1,4,os,232
32,64,1024,32,32,64,knm,1,4,1,os,230
32,64,1024,32,32,32,knm,4,1,1,os,166
32,64,1024,32,32,32,knm,1,2,2,os,136
32,64,1024,32,32,32,knm,2,1,2,os,136
32,64,1024,32,32,32,knm,2,2,1,os,104
32,64,1024,32,32,32,knm,1,1,4,os,200
32,64,1024,32,32,32,knm,1,4,1,os,166
32,64,1024,64,64,256,knm,4,1,1,os,1049
32,64,1024,64,64,256,knm,1,2,2,os,680
32,64,1024,64,64,256,knm,2,1,2,os,680
32,64,1024,64,64,256,knm,2,2,1,os,616
32,64,1024,64,64,256,knm,1,1,4,os,808
32,64,1024,64,64,256,knm,1,4,1,os,616
32,64,1024,64,64,128,knm,4,1,1,os,676
32,64,1024,64,64,128,knm,1,2,2,os,424
32,64,1024,64,64,128,knm,2,1,2,os,424
32,64,1024,64,64,128,knm,2,2,1,os,360
32,64,1024,64,64,128,knm,1,1,4,os,552
32,64,1024,64,64,128,knm,1,4,1,os,360
32,64,1024,64,64,64,knm,4,1,1,os,420
32,64,1024,64,64,64,knm,1,2,2,os,296
32,64,1024,64,64,64,knm,2,1,2,os,296
32,64,1024,64,64,64,knm,2,2,1,os,232
32,64,1024,64,64,64,knm,1,1,4,os,424
32,64,1024,64,64,64,knm,1,4,1,os,232
32,64,1024,64,64,32,knm,4,1,1,os,292
32,64,1024,64,64,32,knm,1,2,2,os,232
32,64,1024,64,64,32,knm,2,1,2,os,232
32,64,1024,64,64,32,knm,2,2,1,os,168
32,64,1024,64,64,32,knm,1,1,4,os,360
32,64,1024,64,64,32,knm,1,4,1,os,168
32,128,8192,32,32,512,knm,4,1,1,os,1522
32,128,4096,32,32,512,knm,4,1,1,os,1266
32,128,8192,32,32,512,knm,1,2,2,os,1091
32,128,4096,32,32,512,knm,1,2,2,os,835
32,128,8192,32,32,512,knm,2,1,2,os,1091
32,128,4096,32,32,512,knm,2,1,2,os,835
32,128,8192,32,32,512,knm,2,2,1,os,1059
32,128,4096,32,32,512,knm,2,2,1,os,803
32,128,8192,32,32,512,knm,1,1,4,os,1155
32,128,4096,32,32,512,knm,1,1,4,os,899
32,128,8192,32,32,512,knm,1,4,1,os,1522
32,128,4096,32,32,512,knm,1,4,1,os,1266
32,128,8192,32,32,256,knm,4,1,1,os,1582
32,128,4096,32,32,256,knm,4,1,1,os,833
32,128,8192,32,32,256,knm,1,2,2,os,1074
32,128,4096,32,32,256,knm,1,2,2,os,579
32,128,8192,32,32,256,knm,2,1,2,os,1074
32,128,4096,32,32,256,knm,2,1,2,os,579
32,128,8192,32,32,256,knm,2,2,1,os,1010
32,128,4096,32,32,256,knm,2,2,1,os,547
32,128,8192,32,32,256,knm,1,1,4,os,1202
32,128,4096,32,32,256,knm,1,1,4,os,643
32,128,8192,32,32,256,knm,1,4,1,os,1582
32,128,4096,32,32,256,knm,1,4,1,os,833
32,128,8192,64,64,256,knm,4,1,1,os,1524
32,128,4096,64,64,256,knm,4,1,1,os,1268
32,128,8192,64,64,256,knm,1,2,2,os,1155
32,128,4096,64,64,256,knm,1,2,2,os,899
32,128,8192,64,64,256,knm,2,1,2,os,1155
32,128,4096,64,64,256,knm,2,1,2,os,899
32,128,8192,64,64,256,knm,2,2,1,os,1091
32,128,4096,64,64,256,knm,2,2,1,os,835
32,128,8192,64,64,256,knm,1,1,4,os,1283
32,128,4096,64,64,256,knm,1,1,4,os,1027
32,128,8192,64,64,256,knm,1,4,1,os,1091
32,128,4096,64,64,256,knm,1,4,1,os,835
32,128,4096,32,32,128,knm,4,1,1,os,854
32,128,4096,32,32,128,knm,1,2,2,os,602
32,128,4096,32,32,128,knm,2,1,2,os,602
32,128,4096,32,32,128,knm,2,2,1,os,538
32,128,4096,32,32,128,knm,1,1,4,os,730
32,128,4096,32,32,128,knm,1,4,1,os,854
32,128,4096,64,64,128,knm,4,1,1,os,895
32,128,4096,64,64,128,knm,1,2,2,os,643
32,128,4096,64,64,128,knm,2,1,2,os,643
32,128,4096,64,64,128,knm,2,2,1,os,579
32,128,4096,64,64,128,knm,1,1,4,os,771
32,128,4096,64,64,128,knm,1,4,1,os,579
32,128,2048,32,32,512,knm,4,1,1,os,1138
32,128,2048,32,32,512,knm,1,2,2,os,707
32,128,2048,32,32,512,knm,2,1,2,os,707
32,128,2048,32,32,512,knm,2,2,1,os,675
32,128,2048,32,32,512,knm,1,1,4,os,771
32,128,2048,32,32,512,knm,1,4,1,os,1138
32,128,2048,32,32,256,knm,4,1,1,os,705
32,128,2048,32,32,256,knm,1,2,2,os,451
32,128,2048,32,32,256,knm,2,1,2,os,451
32,128,2048,32,32,256,knm,2,2,1,os,419
32,128,2048,32,32,256,knm,1,1,4,os,515
32,128,2048,32,32,256,knm,1,4,1,os,705
32,128,2048,32,32,128,knm,4,1,1,os,449
32,128,2048,32,32,128,knm,1,2,2,os,323
32,128,2048,32,32,128,knm,2,1,2,os,323
32,128,2048,32,32,128,knm,2,2,1,os,291
32,128,2048,32,32,128,knm,1,1,4,os,387
32,128,2048,32,32,128,knm,1,4,1,os,449
32,128,2048,32,32,64,knm,4,1,1,os,490
32,128,2048,32,32,64,knm,1,2,2,os,366
32,128,2048,32,32,64,knm,2,1,2,os,366
32,128,2048,32,32,64,knm,2,2,1,os,302
32,128,2048,32,32,64,knm,1,1,4,os,494
32,128,2048,32,32,64,knm,1,4,1,os,490
32,128,2048,64,64,256,knm,4,1,1,os,1140
32,128,2048,64,64,256,knm,1,2,2,os,771
32,128,2048,64,64,256,knm,2,1,2,os,771
32,128,2048,64,64,256,knm,2,2,1,os,707
32,128,2048,64,64,256,knm,1,1,4,os,899
32,128,2048,64,64,256,knm,1,4,1,os,707
32,128,2048,64,64,128,knm,4,1,1,os,767
32,128,2048,64,64,128,knm,1,2,2,os,515
32,128,2048,64,64,128,knm,2,1,2,os,515
32,128,2048,64,64,128,knm,2,2,1,os,451
32,128,2048,64,64,128,knm,1,1,4,os,643
32,128,2048,64,64,128,knm,1,4,1,os,451
32,128,2048,64,64,64,knm,4,1,1,os,511
32,128,2048,64,64,64,knm,1,2,2,os,387
32,128,2048,64,64,64,knm,2,1,2,os,387
32,128,2048,64,64,64,knm,2,2,1,os,323
32,128,2048,64,64,64,knm,1,1,4,os,515
32,128,2048,64,64,64,knm,1,4,1,os,323
32,128,1024,32,32,512,knm,4,1,1,os,1074
32,128,1024,32,32,512,knm,1,2,2,os,643
32,128,1024,32,32,512,knm,2,1,2,os,643
32,128,1024,32,32,512,knm,2,2,1,os,611
32,128,1024,32,32,512,knm,1,1,4,os,707
32,128,1024,32,32,512,knm,1,4,1,os,1074
32,128,1024,32,32,256,knm,4,1,1,os,641
32,128,1024,32,32,256,knm,1,2,2,os,387
32,128,1024,32,32,256,knm,2,1,2,os,387
32,128,1024,32,32,256,knm,2,2,1,os,355
32,128,1024,32,32,256,knm,1,1,4,os,451
32,128,1024,32,32,256,knm,1,4,1,os,641
32,128,1024,32,32,128,knm,4,1,1,os,385
32,128,1024,32,32,128,knm,1,2,2,os,259
32,128,1024,32,32,128,knm,2,1,2,os,259
32,128,1024,32,32,128,knm,2,2,1,os,227
32,128,1024,32,32,128,knm,1,1,4,os,323
32,128,1024,32,32,128,knm,1,4,1,os,385
32,128,1024,32,32,64,knm,4,1,1,os,257
32,128,1024,32,32,64,knm,1,2,2,os,195
32,128,1024,32,32,64,knm,2,1,2,os,195
32,128,1024,32,32,64,knm,2,2,1,os,163
32,128,1024,32,32,64,knm,1,1,4,os,259
32,128,1024,32,32,64,knm,1,4,1,os,257
32,128,1024,32,32,32,knm,4,1,1,os,308
32,128,1024,32,32,32,knm,1,2,2,os,248
32,128,1024,32,32,32,knm,2,1,2,os,248
32,128,1024,32,32,32,knm,2,2,1,os,184
32,128,1024,32,32,32,knm,1,1,4,os,376
32,128,1024,32,32,32,knm,1,4,1,os,308
32,128,1024,64,64,256,knm,4,1,1,os,1076
32,128,1024,64,64,256,knm,1,2,2,os,707
32,128,1024,64,64,256,knm,2,1,2,os,707
32,128,1024,64,64,256,knm,2,2,1,os,643
32,128,1024,64,64,256,knm,1,1,4,os,835
32,128,1024,64,64,256,knm,1,4,1,os,643
32,128,1024,64,64,128,knm,4,1,1,os,703
32,128,1024,64,64,128,knm,1,2,2,os,451
32,128,1024,64,64,128,knm,2,1,2,os,451
32,128,1024,64,64,128,knm,2,2,1,os,387
32,128,1024,64,64,128,knm,1,1,4,os,579
32,128,1024,64,64,128,knm,1,4,1,os,387
32,128,1024,64,64,64,knm,4,1,1,os,447
32,128,1024,64,64,64,knm,1,2,2,os,323
32,128,1024,64,64,64,knm,2,1,2,os,323
32,128,1024,64,64,64,knm,2,2,1,os,259
32,128,1024,64,64,64,knm,1,1,4,os,451
32,128,1024,64,64,64,knm,1,4,1,os,259
32,128,1024,64,64,32,knm,4,1,1,os,319
32,128,1024,64,64,32,knm,1,2,2,os,259
32,128,1024,64,64,32,knm,2,1,2,os,259
32,128,1024,64,64,32,knm,2,2,1,os,195
32,128,1024,64,64,32,knm,1,1,4,os,387
32,128,1024,64,64,32,knm,1,4,1,os,195
32,128,4096,128,128,128,knm,4,1,1,os,1272
32,128,4096,128,128,128,knm,1,2,2,os,1027
32,128,4096,128,128,128,knm,2,1,2,os,1027
32,128,4096,128,128,128,knm,2,2,1,os,899
32,128,4096,128,128,128,knm,1,1,4,os,1283
32,128,4096,128,128,128,knm,1,4,1,os,899
32,128,2048,128,128,128,knm,4,1,1,os,1144
32,128,2048,128,128,128,knm,1,2,2,os,899
32,128,2048,128,128,128,knm,2,1,2,os,899
32,128,2048,128,128,128,knm,2,2,1,os,771
32,128,2048,128,128,128,knm,1,1,4,os,1155
32,128,2048,128,128,128,knm,1,4,1,os,771
32,128,2048,128,128,64,knm,4,1,1,os,891
32,128,2048,128,128,64,knm,1,2,2,os,643
32,128,2048,128,128,64,knm,2,1,2,os,643
32,128,2048,128,128,64,knm,2,2,1,os,515
32,128,2048,128,128,64,knm,1,1,4,os,899
32,128,2048,128,128,64,knm,1,4,1,os,515
32,128,1024,128,128,128,knm,4,1,1,os,1080
32,128,1024,128,128,128,knm,1,2,2,os,835
32,128,1024,128,128,128,knm,2,1,2,os,835
32,128,1024,128,128,128,knm,2,2,1,os,707
32,128,1024,128,128,128,knm,1,1,4,os,1091
32,128,1024,128,128,128,knm,1,4,1,os,707
32,128,1024,128,128,64,knm,4,1,1,os,827
32,128,1024,128,128,64,knm,1,2,2,os,579
32,128,1024,128,128,64,knm,2,1,2,os,579
32,128,1024,128,128,64,knm,2,2,1,os,451
32,128,1024,128,128,64,knm,1,1,4,os,835
32,128,1024,128,128,64,knm,1,4,1,os,451
32,128,1024,128,128,32,knm,4,1,1,os,571
32,128,1024,128,128,32,knm,1,2,2,os,451
32,128,1024,128,128,32,knm,2,1,2,os,451
32,128,1024,128,128,32,knm,2,2,1,os,323
32,128,1024,128,128,32,knm,1,1,4,os,707
32,128,1024,128,128,32,knm,1,4,1,os,323
32,256,8192,32,32,512,knm,4,1,1,os,2800
32,256,4096,32,32,512,knm,4,1,1,os,1474
32,256,8192,32,32,512,knm,1,2,2,os,1938
32,256,4096,32,32,512,knm,1,2,2,os,1043
32,256,8192,32,32,512,knm,2,1,2,os,1938
32,256,4096,32,32,512,knm,2,1,2,os,1043
32,256,8192,32,32,512,knm,2,2,1,os,1874
32,256,4096,32,32,512,knm,2,2,1,os,1011
32,256,8192,32,32,512,knm,1,1,4,os,2066
32,256,4096,32,32,512,knm,1,1,4,os,1107
32,256,8192,32,32,512,knm,1,4,1,os,2800
32,256,4096,32,32,512,knm,1,4,1,os,1474
32,256,8192,32,32,256,knm,4,1,1,os,2117
32,256,4096,32,32,256,knm,4,1,1,os,1544
32,256,8192,32,32,256,knm,1,2,2,os,1424
32,256,4096,32,32,256,knm,1,2,2,os,1036
32,256,8192,32,32,256,knm,2,1,2,os,1424
32,256,4096,32,32,256,knm,2,1,2,os,1036
32,256,8192,32,32,256,knm,2,2,1,os,1360
32,256,4096,32,32,256,knm,2,2,1,os,972
32,256,8192,32,32,256,knm,1,1,4,os,1552
32,256,4096,32,32,256,knm,1,1,4,os,1164
